clip_id,source_id,clip_index,genre,dialect_region,url,window_start,window_end,clip_start_in_video,clip_end_in_video
drama_03__clip0010.wav,drama_03,10,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:03:00,00:03:15
drama_03__clip0011.wav,drama_03,11,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:03:15,00:03:30
drama_03__clip0012.wav,drama_03,12,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:03:30,00:03:45
drama_03__clip0013.wav,drama_03,13,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:03:45,00:04:00
drama_03__clip0014.wav,drama_03,14,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:04:00,00:04:15
drama_03__clip0015.wav,drama_03,15,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:04:15,00:04:30
drama_03__clip0016.wav,drama_03,16,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:04:30,00:04:45
drama_03__clip0017.wav,drama_03,17,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:04:45,00:05:00
drama_03__clip0018.wav,drama_03,18,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:05:00,00:05:15
drama_03__clip0019.wav,drama_03,19,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:05:15,00:05:30
drama_03__clip0020.wav,drama_03,20,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:05:30,00:05:45
drama_03__clip0021.wav,drama_03,21,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:05:45,00:06:00
drama_03__clip0022.wav,drama_03,22,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:06:00,00:06:15
drama_03__clip0023.wav,drama_03,23,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:06:15,00:06:30
drama_03__clip0024.wav,drama_03,24,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:06:30,00:06:45
drama_03__clip0025.wav,drama_03,25,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:06:45,00:07:00
drama_03__clip0026.wav,drama_03,26,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:07:00,00:07:15
drama_03__clip0027.wav,drama_03,27,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:07:15,00:07:30
drama_03__clip0028.wav,drama_03,28,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:07:30,00:07:45
drama_03__clip0029.wav,drama_03,29,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:07:45,00:08:00
drama_03__clip0030.wav,drama_03,30,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:08:00,00:08:15
drama_03__clip0031.wav,drama_03,31,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:08:15,00:08:30
drama_03__clip0032.wav,drama_03,32,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:08:30,00:08:45
drama_03__clip0033.wav,drama_03,33,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:08:45,00:09:00
drama_03__clip0034.wav,drama_03,34,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:09:00,00:09:15
drama_03__clip0035.wav,drama_03,35,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:09:15,00:09:30
drama_03__clip0036.wav,drama_03,36,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:09:30,00:09:45
drama_03__clip0037.wav,drama_03,37,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:09:45,00:10:00
drama_03__clip0038.wav,drama_03,38,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:10:00,00:10:15
drama_03__clip0039.wav,drama_03,39,drama,Kuwaiti,https://www.youtube.com/watch?v=_9LHd93WxS8,00:00:30,00:10:30,00:10:15,00:10:30
drama_04__clip0000.wav,drama_04,0,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:00:30,00:00:45
drama_04__clip0001.wav,drama_04,1,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:00:45,00:01:00
drama_04__clip0002.wav,drama_04,2,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:01:00,00:01:15
drama_04__clip0003.wav,drama_04,3,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:01:15,00:01:30
drama_04__clip0004.wav,drama_04,4,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:01:30,00:01:45
drama_04__clip0005.wav,drama_04,5,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:01:45,00:02:00
drama_04__clip0006.wav,drama_04,6,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:02:00,00:02:15
drama_04__clip0007.wav,drama_04,7,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:02:15,00:02:30
drama_04__clip0008.wav,drama_04,8,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:02:30,00:02:45
drama_04__clip0009.wav,drama_04,9,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:02:45,00:03:00
drama_04__clip0010.wav,drama_04,10,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:03:00,00:03:15
drama_04__clip0011.wav,drama_04,11,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:03:15,00:03:30
drama_04__clip0012.wav,drama_04,12,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:03:30,00:03:45
drama_04__clip0013.wav,drama_04,13,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:03:45,00:04:00
drama_04__clip0014.wav,drama_04,14,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:04:00,00:04:15
drama_04__clip0015.wav,drama_04,15,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:04:15,00:04:30
drama_04__clip0016.wav,drama_04,16,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:04:30,00:04:45
drama_04__clip0017.wav,drama_04,17,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:04:45,00:05:00
drama_04__clip0018.wav,drama_04,18,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:05:00,00:05:15
drama_04__clip0019.wav,drama_04,19,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:05:15,00:05:30
drama_04__clip0020.wav,drama_04,20,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:05:30,00:05:45
drama_04__clip0021.wav,drama_04,21,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:05:45,00:06:00
drama_04__clip0022.wav,drama_04,22,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:06:00,00:06:15
drama_04__clip0023.wav,drama_04,23,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:06:15,00:06:30
drama_04__clip0024.wav,drama_04,24,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:06:30,00:06:45
drama_04__clip0025.wav,drama_04,25,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:06:45,00:07:00
drama_04__clip0026.wav,drama_04,26,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:07:00,00:07:15
drama_04__clip0027.wav,drama_04,27,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:07:15,00:07:30
drama_04__clip0028.wav,drama_04,28,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:07:30,00:07:45
drama_04__clip0029.wav,drama_04,29,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:07:45,00:08:00
drama_04__clip0030.wav,drama_04,30,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:08:00,00:08:15
drama_04__clip0031.wav,drama_04,31,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:08:15,00:08:30
drama_04__clip0032.wav,drama_04,32,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:08:30,00:08:45
drama_04__clip0033.wav,drama_04,33,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:08:45,00:09:00
drama_04__clip0034.wav,drama_04,34,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:09:00,00:09:15
drama_04__clip0035.wav,drama_04,35,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:09:15,00:09:30
drama_04__clip0036.wav,drama_04,36,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:09:30,00:09:45
drama_04__clip0037.wav,drama_04,37,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:09:45,00:10:00
drama_04__clip0038.wav,drama_04,38,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:10:00,00:10:15
drama_04__clip0039.wav,drama_04,39,drama,Saudi,https://youtu.be/q21lZnAVRuM?si=BNQ_115WLvXjo7-W,00:00:30,00:10:30,00:10:15,00:10:30
drama_05__clip0000.wav,drama_05,0,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:00:30,00:00:45
drama_05__clip0001.wav,drama_05,1,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:00:45,00:01:00
drama_05__clip0002.wav,drama_05,2,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:01:00,00:01:15
drama_05__clip0003.wav,drama_05,3,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:01:15,00:01:30
drama_05__clip0004.wav,drama_05,4,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:01:30,00:01:45
drama_05__clip0005.wav,drama_05,5,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:01:45,00:02:00
drama_05__clip0006.wav,drama_05,6,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:02:00,00:02:15
drama_05__clip0007.wav,drama_05,7,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:02:15,00:02:30
drama_05__clip0008.wav,drama_05,8,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:02:30,00:02:45
drama_05__clip0009.wav,drama_05,9,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:02:45,00:03:00
drama_05__clip0010.wav,drama_05,10,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:03:00,00:03:15
drama_05__clip0011.wav,drama_05,11,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:03:15,00:03:30
drama_05__clip0012.wav,drama_05,12,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:03:30,00:03:45
drama_05__clip0013.wav,drama_05,13,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:03:45,00:04:00
drama_05__clip0014.wav,drama_05,14,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:04:00,00:04:15
drama_05__clip0015.wav,drama_05,15,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:04:15,00:04:30
drama_05__clip0016.wav,drama_05,16,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:04:30,00:04:45
drama_05__clip0017.wav,drama_05,17,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:04:45,00:05:00
drama_05__clip0018.wav,drama_05,18,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:05:00,00:05:15
drama_05__clip0019.wav,drama_05,19,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:05:15,00:05:30
drama_05__clip0020.wav,drama_05,20,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:05:30,00:05:45
drama_05__clip0021.wav,drama_05,21,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:05:45,00:06:00
drama_05__clip0022.wav,drama_05,22,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:06:00,00:06:15
drama_05__clip0023.wav,drama_05,23,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:06:15,00:06:30
drama_05__clip0024.wav,drama_05,24,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:06:30,00:06:45
drama_05__clip0025.wav,drama_05,25,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:06:45,00:07:00
drama_05__clip0026.wav,drama_05,26,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:07:00,00:07:15
drama_05__clip0027.wav,drama_05,27,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:07:15,00:07:30
drama_05__clip0028.wav,drama_05,28,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:07:30,00:07:45
drama_05__clip0029.wav,drama_05,29,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:07:45,00:08:00
drama_05__clip0030.wav,drama_05,30,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:08:00,00:08:15
drama_05__clip0031.wav,drama_05,31,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:08:15,00:08:30
drama_05__clip0032.wav,drama_05,32,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:08:30,00:08:45
drama_05__clip0033.wav,drama_05,33,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:08:45,00:09:00
drama_05__clip0034.wav,drama_05,34,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:09:00,00:09:15
drama_05__clip0035.wav,drama_05,35,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:09:15,00:09:30
drama_05__clip0036.wav,drama_05,36,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:09:30,00:09:45
drama_05__clip0037.wav,drama_05,37,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:09:45,00:10:00
drama_05__clip0038.wav,drama_05,38,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:10:00,00:10:15
drama_05__clip0039.wav,drama_05,39,drama,Egyptian,https://www.youtube.com/watch?v=CVdgG9EeR8A&list=PLj133TOhaCmeDhukjUGta7PlJQ2lguo24&index=4,00:00:30,00:10:30,00:10:15,00:10:30
talkshow_01__clip0000.wav,talkshow_01,0,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:00:30,00:00:45
talkshow_01__clip0001.wav,talkshow_01,1,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:00:45,00:01:00
talkshow_01__clip0002.wav,talkshow_01,2,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:01:00,00:01:15
talkshow_01__clip0003.wav,talkshow_01,3,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:01:15,00:01:30
talkshow_01__clip0004.wav,talkshow_01,4,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:01:30,00:01:45
talkshow_01__clip0005.wav,talkshow_01,5,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:01:45,00:02:00
talkshow_01__clip0006.wav,talkshow_01,6,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:02:00,00:02:15
talkshow_01__clip0007.wav,talkshow_01,7,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:02:15,00:02:30
talkshow_01__clip0008.wav,talkshow_01,8,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:02:30,00:02:45
talkshow_01__clip0009.wav,talkshow_01,9,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:02:45,00:03:00
talkshow_01__clip0010.wav,talkshow_01,10,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:03:00,00:03:15
talkshow_01__clip0011.wav,talkshow_01,11,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:03:15,00:03:30
talkshow_01__clip0012.wav,talkshow_01,12,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:03:30,00:03:45
talkshow_01__clip0013.wav,talkshow_01,13,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:03:45,00:04:00
talkshow_01__clip0014.wav,talkshow_01,14,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:04:00,00:04:15
talkshow_01__clip0015.wav,talkshow_01,15,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:04:15,00:04:30
talkshow_01__clip0016.wav,talkshow_01,16,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:04:30,00:04:45
talkshow_01__clip0017.wav,talkshow_01,17,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:04:45,00:05:00
talkshow_01__clip0018.wav,talkshow_01,18,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:05:00,00:05:15
talkshow_01__clip0019.wav,talkshow_01,19,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:05:15,00:05:30
talkshow_01__clip0020.wav,talkshow_01,20,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:05:30,00:05:45
talkshow_01__clip0021.wav,talkshow_01,21,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:05:45,00:06:00
talkshow_01__clip0022.wav,talkshow_01,22,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:06:00,00:06:15
talkshow_01__clip0023.wav,talkshow_01,23,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:06:15,00:06:30
talkshow_01__clip0024.wav,talkshow_01,24,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:06:30,00:06:45
talkshow_01__clip0025.wav,talkshow_01,25,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:06:45,00:07:00
talkshow_01__clip0026.wav,talkshow_01,26,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:07:00,00:07:15
talkshow_01__clip0027.wav,talkshow_01,27,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:07:15,00:07:30
talkshow_01__clip0028.wav,talkshow_01,28,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:07:30,00:07:45
talkshow_01__clip0029.wav,talkshow_01,29,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:07:45,00:08:00
talkshow_01__clip0030.wav,talkshow_01,30,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:08:00,00:08:15
talkshow_01__clip0031.wav,talkshow_01,31,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:08:15,00:08:30
talkshow_01__clip0032.wav,talkshow_01,32,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:08:30,00:08:45
talkshow_01__clip0033.wav,talkshow_01,33,talkshow,Saudi,https://youtu.be/BfnJ-be4a8Y?si=XOAP821p66-6fsBe,00:00:30,00:10:30,00:08:45,00:09:00
